id,segment,discount,age,tenure_months,income_index,web_visits_30d,leak_after_offer,purchase,unit_margin_if_buy,discount_bucket
3745,B,14.124679256439848,33,99,1.235,1,0,1,34.6,14
3746,A,12.308517095389984,41,116,1.197,2,1,1,35.332,12
3747,B,15.897219438962058,23,70,1.178,4,1,1,33.886,16
3748,A,21.670258651309545,60,103,1.263,1,0,1,31.56,22
3749,B,23.189788403570986,20,27,0.884,3,1,1,30.948,23
3750,A,11.144147274055623,40,31,1.072,1,1,0,35.801,11
3751,C,11.360537075789285,53,107,1.363,5,0,0,35.714,11
3752,A,11.34340358508633,21,60,1.048,4,0,0,35.721,11
3753,A,5.0222490145238705,36,70,1.138,7,0,0,38.268,5
3754,B,18.77377891460037,61,32,0.229,3,1,1,32.727,19
3755,B,18.526891592940302,31,69,1.404,5,0,1,32.826,19
3756,B,18.729302455205556,46,37,0.61,6,1,1,32.745,19
3757,C,10.762330059632802,24,67,1.186,4,0,0,35.955,11
3758,B,7.052822338751396,55,31,1.312,3,0,1,37.45,7
3759,C,13.030464252751424,24,42,0.967,3,0,0,35.041,13
3760,B,12.610354797480088,66,51,0.527,4,1,0,35.21,13
3761,A,28.162959840006895,52,60,0.674,3,1,1,28.944,28
3762,A,5.109306644544887,36,109,0.966,1,0,0,38.233,5
3763,B,14.644244710424381,52,94,1.108,5,1,1,34.391,15
3764,A,14.352434766100464,37,40,0.794,3,0,0,34.508,14
3765,B,17.509107751086315,29,95,0.627,3,0,1,33.237,18
3766,A,6.447573177528096,33,49,1.119,7,0,0,37.693,6
3767,A,7.994968656985618,66,24,1.05,4,0,0,37.07,8
3768,B,11.596118590390304,42,5,1.197,7,0,0,35.619,12
3769,C,11.60832887341373,47,86,0.563,2,0,0,35.614,12
3770,B,12.089192751937453,22,40,0.619,8,0,0,35.42,12
3771,C,8.97835361844565,54,101,1.182,5,0,0,36.674,9
3772,A,6.192644951678087,31,108,1.447,5,0,0,37.796,6
3773,B,11.444262094175148,23,57,0.859,6,0,0,35.68,11
3774,B,23.90624218673856,64,63,1.284,6,0,1,30.659,24
3775,C,11.692613698056835,18,30,1.483,2,0,0,35.58,12
3776,A,14.411348215206894,20,20,1.008,6,0,0,34.485,14
3777,B,17.1661641357237,66,99,1.179,3,0,1,33.375,17
3778,C,13.583092181957165,63,47,1.069,9,0,0,34.818,14
3779,C,9.260255551660965,64,77,1.265,4,1,0,36.56,9
3780,B,13.772197832186816,39,96,1.12,3,0,1,34.742,14
3781,B,15.609012380562833,46,52,1.282,5,0,0,34.002,16
3782,A,12.904311469374392,36,62,0.471,3,0,0,35.092,13
3783,C,13.206616566225334,56,39,0.7,3,0,1,34.97,13
3784,C,11.675274433534117,31,88,1.222,5,0,0,35.587,12
3785,B,21.554407840918316,54,68,1.512,5,1,1,31.607,22
3786,B,16.79682569635671,21,54,1.494,5,1,0,33.524,17
3787,C,7.670023680564027,46,114,1.664,6,0,0,37.201,8
3788,A,18.639841366893155,53,78,0.991,8,1,1,32.781,19
3789,A,16.772789683598038,43,111,0.769,3,0,0,33.533,17
3790,B,7.0021429555617605,43,94,1.033,4,0,0,37.47,7
3791,C,12.571006995631297,33,11,1.351,4,0,0,35.226,13
3792,A,20.020773961968946,34,105,1.41,5,1,1,32.225,20
3793,C,14.351340371619724,26,54,0.6,3,0,1,34.509,14
3794,A,13.961712005154485,68,62,0.986,4,0,0,34.666,14
3795,C,8.494486140886522,65,38,1.107,5,1,0,36.869,8
3796,B,21.600400292156085,24,25,0.868,4,0,1,31.588,22
3797,B,11.53578989988638,65,46,1.036,4,0,0,35.643,12
3798,B,20.94167975060366,48,78,0.329,3,0,1,31.854,21
3799,A,7.489612715854356,30,76,1.201,6,0,0,37.274,7
3800,B,6.117334312164059,20,72,0.922,1,0,0,37.826,6
3801,B,17.123453674475403,32,54,0.884,3,0,1,33.392,17
3802,B,6.225864245784459,68,58,0.642,5,0,0,37.783,6
3803,C,7.184117832055332,54,64,1.114,4,0,0,37.397,7
3804,A,17.646712519548213,60,85,1.748,8,1,0,33.181,18
3805,B,0.0,18,75,1.136,1,0,0,40.291,0
3806,B,13.378932504982203,45,118,1.076,7,0,0,34.901,13
3807,A,19.701801183917613,55,61,1.081,8,1,0,32.353,20
3808,B,9.572921367667092,57,4,0.625,5,0,1,36.434,10
3809,B,9.734670682398324,31,80,0.988,6,1,0,36.369,10
3810,B,4.516292041911825,51,109,1.195,1,0,0,38.472,5
3811,A,17.27386655810324,27,118,1.419,5,1,0,33.331,17
3812,B,7.8654970474098915,58,12,1.399,4,0,0,37.122,8
3813,A,14.356848801387269,44,107,0.837,7,0,0,34.507,14
3814,B,12.633796593575836,50,54,0.964,4,0,0,35.201,13
3815,A,18.02531786112769,52,59,0.665,9,0,1,33.029,18
3816,A,16.816208519817042,69,5,0.706,6,0,0,33.516,17
3817,B,16.800434989515686,38,80,1.469,3,0,0,33.522,17
3818,A,22.784146864208246,43,88,0.98,2,1,1,31.111,23
3819,A,7.717594811031084,65,99,1.035,0,0,0,37.182,8
3820,A,17.46878379057443,36,45,1.468,7,1,0,33.253,17
3821,A,18.398030687738906,41,109,1.218,4,0,0,32.878,18
3822,B,6.957931079674434,69,46,1.049,3,0,0,37.488,7
3823,B,10.020408127487515,31,56,0.913,2,0,0,36.254,10
3824,A,11.293547604663479,32,4,0.743,4,0,0,35.741,11
3825,C,12.935911032571955,53,105,0.2,2,0,0,35.079,13
3826,B,10.815883522038614,46,24,1.469,4,0,0,35.933,11
3827,B,19.319205339442078,28,101,1.071,3,1,1,32.507,19
3828,A,15.278408221072572,30,86,1.236,8,0,0,34.135,15
3829,B,17.354762634509083,53,69,1.026,5,0,0,33.299,17
3830,B,8.258352386886404,24,80,1.379,3,0,0,36.964,8
3831,A,26.539977433472032,40,83,1.073,6,1,0,29.598,27
3832,A,17.9389163853861,21,22,1.724,6,0,0,33.063,18
3833,B,0.0,40,101,1.367,3,0,0,40.291,0
3834,A,13.222279153126074,38,18,0.765,3,0,0,34.964,13
3835,B,20.21248158600045,64,113,0.925,4,0,1,32.147,20
3836,B,0.0,27,47,0.891,4,0,0,40.291,0
3837,A,15.53836261697573,61,82,1.031,3,0,0,34.031,16
3838,B,15.17909971342177,52,65,0.761,4,1,0,34.175,15
3839,C,11.461189525710477,28,49,1.0,3,1,0,35.673,11
3840,A,13.029557339576645,19,81,1.375,3,0,0,35.041,13
3841,A,13.865194328596637,59,18,1.206,3,0,0,34.705,14
3842,C,8.044289728540116,37,39,1.001,3,0,0,37.05,8
3843,B,3.106615972826532,62,41,0.2,7,0,0,39.04,3
3844,B,16.698719321835615,50,65,0.481,2,0,1,33.563,17
3845,A,22.756431896652096,51,116,1.336,2,1,1,31.122,23
3846,C,11.820978323526873,67,89,1.373,3,0,0,35.528,12
3847,C,10.868389391387495,40,115,0.996,6,0,0,35.912,11
3848,A,22.674907809175938,25,46,0.788,1,0,1,31.155,23
3849,A,15.66219204754207,55,44,0.864,3,1,0,33.981,16
3850,B,7.089570243155094,22,8,0.768,4,0,0,37.435,7
3851,A,13.613920877025361,31,98,0.892,3,0,0,34.806,14
3852,A,12.04049838147132,55,70,1.172,3,0,1,35.44,12
3853,B,12.578967727741126,33,42,1.181,1,0,0,35.223,13
3854,C,11.506249940096998,63,67,0.621,5,0,0,35.655,12
3855,B,17.44673243349604,39,63,1.194,4,0,0,33.262,17
3856,C,12.926843602484082,41,37,1.307,3,0,0,35.083,13
3857,B,21.493934307968996,43,65,0.939,5,0,1,31.631,21
3858,B,10.511871072701275,48,56,0.867,3,0,0,36.056,11
3859,A,12.340554501240822,50,102,1.242,7,0,0,35.319,12
3860,A,10.068783059665085,41,34,0.773,6,0,0,36.234,10
3861,B,5.570274320043639,19,40,0.899,5,0,0,38.047,6
3862,B,18.131891443171163,47,4,0.433,0,0,1,32.986,18
3863,B,20.155420841762485,41,11,0.325,5,1,0,32.17,20
3864,C,14.058042691835086,39,67,0.514,9,0,0,34.627,14
3865,B,16.26264648890613,40,4,1.254,8,0,1,33.739,16
3866,A,26.46675835207042,43,57,0.576,3,1,0,29.627,26
3867,C,6.289698521389488,56,75,1.22,1,0,0,37.757,6
3868,B,19.878175320729923,31,108,0.416,3,1,0,32.282,20
3869,B,5.109082491009215,47,44,0.365,6,0,0,38.233,5
3870,A,16.50727146286314,39,66,0.73,6,1,0,33.64,17
3871,A,20.139506424778403,28,55,1.175,4,0,0,32.177,20
3872,B,9.066782259565862,21,113,1.185,6,0,0,36.638,9
3873,A,13.364578033516368,46,75,1.047,4,0,1,34.906,13
3874,C,11.704300418628806,23,16,1.291,1,0,0,35.575,12
3875,C,11.820038925551541,48,43,0.793,3,0,0,35.529,12
3876,B,21.548879569462486,20,111,0.837,4,1,0,31.609,22
3877,A,13.263356379849478,63,35,0.952,2,0,0,34.947,13
3878,B,12.484204741574736,58,39,1.301,2,0,0,35.261,12
3879,B,17.355039976487294,32,77,0.327,5,0,1,33.299,17
3880,A,12.835652665430331,51,117,1.084,3,1,0,35.12,13
3881,B,7.1797307737051534,40,99,0.878,2,1,0,37.398,7
3882,B,21.599845511157184,40,26,0.624,2,0,1,31.588,22
3883,A,8.255573765296852,53,50,1.327,2,0,0,36.965,8
3884,A,10.063558827953193,42,115,1.235,5,0,0,36.236,10
3885,B,13.939072936862335,58,91,1.005,2,0,1,34.675,14
3886,B,13.355864856923128,57,55,0.768,2,0,0,34.91,13
3887,C,5.109305034021994,31,47,1.385,8,0,0,38.233,5
3888,A,5.720575436833904,19,37,0.693,2,0,0,37.986,6
3889,C,7.9469422358665955,37,22,0.659,6,0,0,37.089,8
3890,B,12.716547526327151,69,56,1.741,5,0,0,35.168,13
3891,A,21.66423790060283,58,16,0.889,8,1,1,31.562,22
3892,B,21.771608631561,54,75,0.782,4,1,1,31.519,22
3893,C,7.495312765735438,56,2,0.605,4,0,0,37.271,7
3894,B,10.267222645106807,30,80,1.011,5,0,0,36.154,10
3895,A,15.847280978245543,61,96,0.713,1,0,0,33.906,16
3896,C,1.7439507634119327,38,22,1.334,2,0,0,39.589,2
3897,C,10.272461453703997,36,60,0.785,4,0,0,36.152,10
3898,A,17.867374679720328,22,39,1.188,2,1,0,33.092,18
3899,B,13.67953256324371,66,111,0.538,2,1,0,34.78,14
3900,B,9.091578873743593,67,109,0.526,1,0,0,36.628,9
3901,B,10.625062082245595,41,94,1.352,5,0,0,36.01,11
3902,B,14.642114639788401,35,77,0.908,6,0,0,34.392,15
3903,A,12.816711859058582,38,1,0.599,3,0,1,35.127,13
3904,A,15.783141397151741,30,100,0.516,4,0,0,33.932,16
3905,B,23.836381821980098,30,116,0.73,5,1,1,30.687,24
3906,A,16.39664098753597,49,54,1.144,3,0,0,33.685,16
3907,C,9.564028703547935,36,72,1.325,2,0,0,36.438,10
3908,B,10.994577635560647,61,41,0.2,4,0,0,35.861,11
3909,B,12.154807358136111,19,110,0.915,1,0,0,35.394,12
3910,B,12.631097846655674,62,36,1.015,4,0,0,35.202,13
3911,B,27.22874489638527,54,33,1.528,2,0,1,29.32,27
3912,A,22.92154886006132,23,79,1.063,4,1,1,31.056,23
3913,C,11.255321634768087,25,112,1.216,5,0,0,35.756,11
3914,A,16.783057650164725,31,111,0.2,4,1,1,33.529,17
3915,A,18.071935651071453,67,93,1.204,7,1,0,33.01,18
3916,B,13.563581463062834,23,25,0.944,3,0,0,34.826,14
3917,B,0.0,51,56,0.454,2,0,0,40.291,0
3918,C,8.55504216085699,46,119,1.256,3,1,0,36.844,9
3919,A,7.220059198096651,37,25,1.149,4,0,0,37.382,7
3920,A,30.0,19,102,1.632,5,1,1,28.204,30
3921,A,17.304874533314273,38,79,1.253,6,0,0,33.319,17
3922,B,6.731375970652274,40,12,1.441,6,0,0,37.579,7
3923,B,14.973930746119425,31,96,0.953,5,0,0,34.258,15
3924,B,21.883844880947898,53,99,1.607,2,0,1,31.474,22
3925,A,20.978033174654804,68,104,0.872,3,1,1,31.839,21
3926,B,13.043615617922253,56,10,0.785,3,0,0,35.036,13
3927,B,6.264095843995076,59,80,1.269,6,0,1,37.767,6
3928,C,11.881864126260801,20,10,1.803,5,0,0,35.504,12
3929,B,10.305962385317054,64,116,1.161,3,0,0,36.139,10
3930,A,15.873460505943243,33,4,1.233,4,0,1,33.896,16
3931,A,13.073093663734031,63,3,0.982,3,0,1,35.024,13
3932,A,17.38223224782729,37,19,0.484,1,1,0,33.288,17
3933,A,15.325341835252473,57,104,1.45,6,1,0,34.116,15
3934,A,12.83657025862808,26,95,0.843,4,0,0,35.119,13
3935,B,6.074144208013294,35,85,1.256,3,0,0,37.844,6
3936,B,18.75257263870555,41,24,0.955,8,1,0,32.736,19
3937,A,14.659954470576903,46,34,1.797,5,0,1,34.385,15
3938,B,0.6532029438783464,44,44,1.095,6,0,0,40.028,1
3939,C,2.976721481710399,49,75,0.625,4,0,0,39.092,3
3940,C,9.77498597145118,67,39,1.012,4,0,0,36.353,10
3941,A,12.914341464843325,42,54,1.511,4,0,0,35.088,13
3942,A,13.197509170437883,48,17,0.85,1,0,0,34.974,13
3943,A,13.201615800007307,69,75,0.797,3,1,0,34.972,13
3944,A,14.682732067747937,52,14,1.033,3,1,0,34.375,15
3945,B,20.41530861186572,59,14,1.116,6,1,1,32.066,20
3946,B,11.621917227260965,20,61,0.927,6,0,0,35.609,12
3947,A,8.55951544333448,62,49,0.654,3,0,0,36.842,9
3948,B,23.621347669875494,39,1,0.2,3,1,1,30.774,24
3949,A,15.318089028767805,46,68,1.894,4,0,0,34.119,15
3950,B,20.500230125157202,57,111,0.952,4,0,1,32.031,21
3951,A,14.127763748706766,38,114,0.786,2,1,1,34.599,14
3952,B,9.718646742322921,20,72,0.702,5,0,0,36.375,10
3953,B,8.37271594021264,26,77,1.034,3,0,0,36.918,8
3954,B,12.353362093886794,43,37,0.916,3,0,0,35.314,12
3955,B,14.245232449565654,18,9,1.538,2,1,0,34.552,14
3956,B,7.021310157163346,28,66,0.661,3,0,0,37.462,7
3957,B,15.197877605070962,54,104,1.33,8,1,0,34.168,15
3958,B,15.10230400298374,38,68,0.805,1,0,1,34.206,15
3959,B,12.508860000811328,33,103,0.968,5,0,0,35.251,13
3960,B,13.282294022810351,43,43,0.824,5,0,0,34.94,13
3961,A,12.165532386143989,57,83,0.277,3,0,0,35.39,12
3962,A,16.898470154009434,28,116,0.873,4,1,0,33.483,17
3963,A,12.948358448734533,22,91,0.882,3,0,0,35.074,13
3964,B,15.054262481642144,37,51,1.091,5,0,1,34.226,15
3965,B,7.908061205137604,64,59,1.204,4,0,0,37.105,8
3966,A,11.379579044124348,44,72,1.361,4,0,0,35.706,11
3967,B,5.207771901269513,32,84,0.726,3,0,0,38.193,5
3968,A,12.331647619951514,21,64,1.339,3,0,0,35.323,12
3969,B,7.738440585572989,24,105,1.386,0,0,0,37.173,8
3970,B,7.278093410926294,39,94,0.982,6,0,0,37.359,7
3971,B,7.403566392851965,35,37,1.101,4,1,0,37.308,7
3972,C,13.692669355489707,62,68,1.14,3,0,0,34.774,14
3973,A,13.222869802421538,42,13,1.331,3,0,1,34.964,13
3974,A,16.963619292205635,49,17,0.537,1,0,0,33.456,17
3975,B,11.067287746517433,29,110,0.551,4,0,1,35.832,11
3976,C,17.158008923618727,42,103,0.931,7,0,1,33.378,17
3977,B,15.763684890255227,66,113,0.966,1,0,0,33.94,16
3978,A,22.98709662951697,31,10,1.358,2,1,1,31.029,23
3979,B,6.016792728692157,49,52,0.694,4,0,0,37.867,6
3980,A,13.586085484931868,26,95,0.706,4,0,0,34.817,14
3981,B,22.194909170715256,64,50,0.666,4,0,1,31.349,22
3982,A,16.61612155849683,55,97,0.572,5,0,0,33.596,17
3983,C,18.306073916197718,66,79,1.404,3,0,1,32.915,18
3984,B,10.388759413674311,36,15,0.846,5,0,0,36.105,10
3985,A,16.75698031402907,20,100,1.341,4,0,0,33.54,17
3986,B,15.50254866879857,23,57,0.901,5,0,0,34.045,16
3987,A,13.339200146113777,45,102,1.3,5,1,0,34.917,13
3988,A,20.8572042485986,33,46,1.093,2,0,0,31.888,21
3989,A,21.843294689120004,50,48,0.685,6,0,1,31.49,22
3990,C,6.315818426744126,50,73,1.479,2,0,0,37.746,6
3991,A,7.030090049702919,29,69,0.689,0,0,0,37.459,7
3992,A,13.842963732984083,32,6,1.339,4,1,0,34.714,14
3993,B,9.677966418524408,18,89,1.108,4,0,0,36.392,10
3994,C,0.2902497024380235,51,54,0.797,2,1,0,40.174,0
3995,C,15.205295082119303,64,56,0.937,1,0,0,34.165,15
3996,B,11.340644431824,24,23,0.684,3,0,0,35.722,11
3997,C,7.734108598387799,64,82,0.411,5,0,0,37.175,8
3998,B,0.3117416621695508,48,33,1.078,7,0,0,40.166,0
3999,C,10.025287096806176,63,111,1.181,1,0,0,36.252,10
4000,B,20.452972285169665,57,18,0.933,5,1,1,32.05,20
4001,A,14.336826836980174,64,61,0.93,7,0,0,34.515,14
4002,C,7.288928291340814,45,73,1.249,4,1,0,37.354,7
4003,A,21.070876338665656,61,7,0.531,4,1,1,31.801,21
4004,A,13.368435941203638,63,57,0.852,4,0,0,34.905,13
4005,B,15.225024535494695,65,103,0.911,5,1,1,34.157,15
4006,C,11.484362097828123,41,67,0.701,6,0,0,35.664,11
4007,B,13.566941860113117,45,68,1.573,4,0,1,34.825,14
4008,B,7.7968859497951,23,11,0.953,4,1,0,37.15,8
4009,B,23.864972179248607,62,58,1.267,3,1,1,30.676,24
4010,B,12.327703467722209,53,68,1.287,1,1,0,35.324,12
4011,B,19.470293061415973,45,53,1.228,8,1,1,32.446,19
4012,A,22.225775545481067,64,10,1.097,5,0,1,31.336,22
4013,B,3.9376588704322515,27,42,0.831,4,0,0,38.705,4
4014,B,22.292074617168495,55,107,0.512,4,1,1,31.309,22
4015,B,11.57283991820467,41,48,1.477,5,0,0,35.628,12
4016,B,7.134628393203345,30,60,0.935,3,0,1,37.417,7
4017,A,13.037004557630805,34,9,1.283,3,0,0,35.038,13
4018,A,14.215789157336859,51,45,1.521,4,0,0,34.563,14
4019,B,16.956800588562675,38,15,0.977,4,1,1,33.459,17
4020,B,17.123003268555845,24,46,1.156,3,0,0,33.392,17
4021,B,19.37073886260609,48,41,0.632,7,1,1,32.487,19
4022,C,14.8114205390197,20,95,0.421,6,0,0,34.324,15
4023,B,24.644633920411536,47,38,1.089,0,0,1,30.362,25
4024,B,14.190706840940384,50,35,1.017,7,1,0,34.574,14
4025,B,5.343604551485061,19,106,0.853,1,0,0,38.138,5
4026,B,9.528081242741889,63,90,0.391,3,0,0,36.452,10
4027,B,20.90216828101938,27,22,0.838,2,0,1,31.869,21
4028,B,10.92950729810195,67,52,1.338,2,1,1,35.888,11
4029,C,9.042477447522902,29,83,1.429,3,0,0,36.648,9
4030,C,13.386045881271576,23,53,1.346,2,0,0,34.898,13
4031,B,20.632671048284447,32,70,0.78,3,1,1,31.978,21
4032,A,20.669199723729378,20,59,1.751,3,0,0,31.963,21
4033,C,8.944331219154815,66,21,0.945,6,0,0,36.687,9
4034,B,12.994385896602852,25,28,1.667,8,0,0,35.056,13
4035,A,10.231812149799557,36,84,0.892,6,0,0,36.169,10
4036,B,1.3798393138948075,45,30,1.459,7,0,0,39.735,1
4037,B,19.59350103525877,47,69,0.551,2,0,1,32.397,20
4038,A,15.798249286025946,23,36,0.857,6,0,0,33.926,16
4039,A,18.824889864111984,33,105,0.716,4,1,1,32.706,19
4040,B,8.07715336240572,39,49,1.083,8,0,1,37.037,8
4041,B,8.343354939298628,51,89,1.289,5,0,0,36.93,8
4042,C,10.665909242812214,26,50,1.123,3,0,0,35.994,11
4043,A,16.340980847835166,67,64,1.494,3,0,0,33.707,16
4044,A,18.912571285365665,29,35,0.85,2,0,0,32.671,19
4045,A,25.335157471454107,24,94,0.531,5,0,1,30.083,25
4046,A,16.471364949575158,43,111,0.72,2,1,0,33.655,16
4047,B,6.409494264691196,63,95,1.2,5,0,0,37.709,6
4048,A,22.529122598175288,40,27,0.2,5,1,0,31.214,23
4049,A,18.07367785271048,56,106,1.025,10,0,0,33.009,18
4050,A,10.047676789343782,46,57,0.835,2,0,0,36.243,10
4051,A,22.5296582102085,68,14,0.639,4,0,1,31.214,23
4052,B,0.0,18,98,0.728,1,0,0,40.291,0
4053,B,15.293937787949329,37,21,1.084,1,0,1,34.129,15
4054,B,9.67477201713259,58,6,0.759,3,1,0,36.393,10
4055,C,8.746905387134442,26,49,0.796,5,0,0,36.767,9
4056,C,13.282834836572718,60,105,1.01,1,0,0,34.939,13
4057,A,4.9492550564018885,55,72,0.838,4,0,0,38.297,5
4058,C,9.657337622522913,18,117,0.673,4,0,0,36.4,10
4059,B,17.187865892894333,58,14,1.273,6,0,1,33.366,17
4060,A,15.151278814169029,47,12,1.278,3,0,0,34.187,15
4061,A,8.855775558070942,20,79,1.151,5,0,0,36.723,9
4062,B,14.905136492484171,36,55,0.68,2,1,0,34.286,15
4063,A,14.815658039569454,42,44,1.108,6,0,0,34.322,15
4064,B,25.04371461524466,50,13,0.636,4,1,1,30.201,25
4065,A,10.23360800322666,30,17,0.838,11,0,0,36.168,10
4066,B,17.198980390151483,34,63,0.552,4,0,1,33.362,17
4067,B,8.648861730138826,58,111,1.317,4,0,0,36.806,9
4068,A,11.81393070984196,24,104,0.691,2,0,0,35.531,12
4069,A,10.643192064455762,69,84,1.638,3,0,0,36.003,11
4070,C,10.565136163387614,60,105,0.576,6,0,0,36.034,11
4071,B,23.81049053439285,61,15,0.524,4,0,0,30.698,24
4072,B,17.051445289652385,38,108,1.067,2,1,1,33.421,17
4073,B,7.675626474623287,66,26,1.038,1,0,0,37.199,8
4074,C,10.24864395569718,20,66,0.567,4,0,0,36.162,10
4075,B,8.766338022960923,51,36,0.917,4,0,0,36.759,9
4076,A,17.02272172522265,42,103,0.637,0,0,0,33.433,17
4077,B,10.069661418700187,47,81,0.63,8,0,0,36.234,10
4078,B,10.365563482043019,18,108,1.13,4,0,0,36.115,10
4079,A,16.05654121451703,51,64,1.517,4,0,1,33.822,16
4080,C,9.380864726290097,37,16,0.951,1,0,0,36.512,9
4081,C,15.208867790452974,24,46,0.847,5,1,0,34.163,15
4082,B,15.710394486277071,66,10,0.975,4,1,1,33.961,16
4083,B,0.7557804461215003,61,18,1.01,5,0,0,39.987,1
4084,B,17.630200534065075,58,88,1.165,8,1,1,33.188,18
4085,B,7.006334734540493,66,26,0.475,2,0,0,37.468,7
4086,B,6.318874503445146,33,71,0.712,6,0,0,37.745,6
4087,B,4.356378076468296,40,34,1.259,10,0,0,38.536,4
4088,B,0.0,33,14,0.549,3,0,0,40.291,0
4089,A,18.868327967198717,63,31,0.74,3,1,1,32.689,19
4090,B,19.83568211561959,66,118,1.321,2,1,0,32.299,20
4091,A,12.844771709081257,67,46,1.104,6,0,0,35.116,13
4092,A,18.78572705226651,45,9,0.299,4,0,0,32.722,19
4093,C,13.877490408913953,41,75,0.828,8,0,0,34.7,14
4094,B,3.302697186330281,62,45,0.992,2,0,0,38.961,3
4095,A,19.548977600062386,54,68,1.599,4,0,0,32.415,20
4096,B,4.757855957534968,60,23,0.996,4,1,0,38.374,5
4097,A,14.195749281712441,58,65,1.018,2,0,0,34.572,14
4098,A,21.82765074232843,51,7,1.332,3,0,0,31.497,22
4099,A,22.376107374773458,41,98,0.877,3,1,1,31.276,22
4100,A,17.973426333277633,57,35,0.626,3,0,0,33.049,18
4101,A,12.838591872965925,45,62,0.782,2,0,0,35.118,13
4102,A,12.665979881803988,68,43,1.025,5,0,1,35.188,13
4103,B,17.472215940576284,31,102,0.78,3,1,0,33.251,17
4104,B,6.464372534640131,45,6,1.628,5,0,0,37.687,6
4105,C,9.920434593767743,30,60,0.999,4,0,0,36.294,10
4106,A,15.042822368040556,21,70,1.115,3,0,0,34.23,15
4107,A,23.242339955788317,40,25,1.234,4,0,0,30.927,23
4108,B,7.590486486117521,19,15,1.382,4,0,0,37.233,8
4109,B,14.307180525873864,58,28,0.958,3,1,0,34.527,14
4110,B,1.5705847111650026,53,19,1.081,7,0,0,39.658,2
4111,A,20.220327449030492,20,88,1.142,5,1,1,32.144,20
4112,C,12.832827354471632,36,30,0.996,4,0,0,35.121,13
4113,A,17.33479435615751,48,35,0.857,7,1,0,33.307,17
4114,C,19.44917962770365,41,79,0.769,3,1,1,32.455,19
4115,C,8.183395321094036,48,40,1.091,3,0,0,36.994,8
4116,A,7.586778810561151,22,85,1.509,7,0,0,37.234,8
4117,A,21.220408848821595,65,92,0.767,6,1,0,31.741,21
4118,A,15.177754463699973,30,118,0.723,5,1,0,34.176,15
4119,A,8.314730681993868,27,43,1.69,6,0,0,36.941,8
4120,B,10.636383083614392,33,22,0.728,4,0,0,36.006,11
4121,B,19.01879481608775,36,18,1.434,4,0,1,32.628,19
4122,B,2.680379083104903,31,38,0.737,5,0,0,39.211,3
4123,A,15.756200585232447,18,93,1.22,3,1,0,33.943,16
4124,A,19.673916731819585,49,11,1.241,1,0,0,32.364,20
4125,A,22.383390472814735,50,88,0.863,5,0,1,31.273,22
4126,A,14.571047586301262,42,12,0.878,4,0,1,34.42,15
4127,B,18.471483923974734,55,74,0.682,3,0,1,32.849,18
4128,B,10.94883006161702,29,89,0.986,0,0,1,35.88,11
4129,B,12.135047848106497,66,39,0.877,3,0,0,35.402,12
4130,B,0.0,42,34,0.756,2,0,0,40.291,0
4131,A,20.07448499986264,39,89,0.563,2,1,0,32.203,20
4132,B,7.767237236127777,32,97,1.541,9,1,0,37.162,8
4133,B,9.889691611820115,23,28,0.665,4,0,0,36.307,10
4134,B,26.77204149053226,23,33,1.549,0,1,1,29.504,27
4135,A,18.71144154756879,19,94,0.729,4,1,0,32.752,19
4136,B,10.576828565502153,27,87,1.209,5,0,0,36.03,11
4137,B,5.52154454089262,55,46,1.64,9,1,0,38.067,6
4138,B,15.04329011978219,31,2,1.052,4,1,0,34.23,15
4139,C,13.720600120486171,66,100,1.522,2,1,0,34.763,14
4140,C,5.7440719424272295,37,79,1.58,5,0,0,37.977,6
4141,B,17.589295761152204,56,74,1.205,3,1,1,33.204,18
4142,B,8.532467442722277,37,88,1.247,5,0,0,36.853,9
4143,B,10.801198611069672,42,32,0.839,2,0,0,35.939,11
4144,A,13.418318973471296,53,61,1.12,3,0,0,34.885,13
4145,A,20.21140083567439,57,32,0.571,2,0,1,32.148,20
4146,B,9.316214942417451,67,11,1.099,1,0,0,36.538,9
4147,B,8.11678532095883,47,82,0.89,6,0,0,37.021,8
4148,B,9.055213454585154,56,22,1.758,4,0,0,36.643,9
4149,B,4.022994089380289,29,93,1.197,4,0,0,38.67,4
4150,C,5.862383756590611,24,9,0.802,6,0,0,37.929,6
4151,B,21.788962122836043,42,70,1.107,4,0,1,31.512,22
4152,A,16.256472476223657,54,119,0.309,5,1,0,33.741,16
4153,B,12.193826480304232,37,8,0.84,1,0,0,35.378,12
4154,B,0.5822584621551208,58,75,1.047,4,0,0,40.057,1
4155,B,17.34609844955927,35,86,0.2,5,1,0,33.302,17
4156,B,3.3828088459315033,66,82,0.903,4,1,0,38.928,3
4157,A,12.498107975574907,68,104,0.866,8,0,0,35.256,12
4158,C,7.0506188379250325,46,118,1.037,6,0,0,37.45,7
4159,B,11.745445859445333,62,28,1.433,4,1,0,35.559,12
4160,B,12.02174088213629,44,4,1.081,5,0,0,35.448,12
4161,A,10.165902830101569,28,52,0.723,8,0,0,36.195,10
4162,A,20.918956154234845,40,109,0.725,9,1,1,31.863,21
4163,B,25.221936265720117,37,73,1.135,6,0,1,30.129,25
4164,B,1.8660394779004257,24,8,1.042,7,0,0,39.539,2
4165,B,11.968670207854284,21,81,0.874,5,0,0,35.469,12
4166,B,20.401376507308548,42,64,1.186,11,0,1,32.071,20
